Season,Episode Number,Episode Title,Character,Dialogue,Timestamp,TalkingTo
1,1,Good News About Hell (Transcript),Helly,And I have no choice.,1900-01-01 00:32:36,Mark
1,1,Good News About Hell (Transcript),Mark,"Well, every time you find yourself here, it’s because you chose to come back.",1900-01-01 00:32:39,Helly
1,1,Good News About Hell (Transcript),Irving,Hello.,1900-01-01 00:33:13,Mark
1,1,Good News About Hell (Transcript),Mark,Good night.,1900-01-01 00:33:52,Judd
1,1,Good News About Hell (Transcript),Judd,Good night.,1900-01-01 00:33:53,Mark
1,1,Good News About Hell (Transcript),Mark,"“Dear Mark, Whilst carrying boxes in a room today, you slipped on an overhead projector slide and sustained a minor blow to the temple.”",1900-01-01 00:34:43,Helly
1,1,Good News About Hell (Transcript),Helly,Hey!,1900-01-01 00:35:20,Mark
1,1,Good News About Hell (Transcript),Mark,Sorry.,1900-01-01 00:35:22,Helly
1,1,Good News About Hell (Transcript),Helly,Maybe keep your eyes on the icy road.,1900-01-01 00:35:25,Mark
1,1,Good News About Hell (Transcript),Mark,Sorry.,1900-01-01 00:35:29,Helly
1,1,Good News About Hell (Transcript),Television,"Indeed, this gnat will spend much of its three to seven-day life…",1900-01-01 00:36:30,Mark
1,1,Good News About Hell (Transcript),Mark,"No, I know, Mrs. Selvig. It’s just, it was in my space again. Yeah. Well, trash comes tomorrow night. Tonight’s recycling. Yeah, it is weird, but that’s how they do it. And with both yours, there’s no room for…",1900-01-01 00:36:52,Television
1,1,Good News About Hell (Transcript),Devon,Hey.,1900-01-01 00:37:25,Mark
1,1,Good News About Hell (Transcript),Mark,Hey.,1900-01-01 00:37:25,Devon
1,1,Good News About Hell (Transcript),Devon,Did you forget?,1900-01-01 00:37:31,Mark
1,1,Good News About Hell (Transcript),Mark,"Oh, yeah. Shit.",1900-01-01 00:37:37,Devon
1,1,Good News About Hell (Transcript),Devon,That’s okay.,1900-01-01 00:37:38,Mark
1,1,Good News About Hell (Transcript),Mark,Sorry.,1900-01-01 00:37:40,Devon
1,1,Good News About Hell (Transcript),Devon,That’s fine.,1900-01-01 00:37:40,Mark
1,1,Good News About Hell (Transcript),Devon,"Do you wanna put on pants, and I’ll…",1900-01-01 00:37:41,Mark
1,1,Good News About Hell (Transcript),Mark,I’m wearing pants.,1900-01-01 00:37:41,Devon
1,1,Good News About Hell (Transcript),Devon,meet you in… Those are not pants.,1900-01-01 00:37:44,Mark
1,1,Good News About Hell (Transcript),Mark,"So if there’s no dinner, how is it dinner?",1900-01-01 00:37:47,Devon
1,1,Good News About Hell (Transcript),Devon,Okay.,1900-01-01 00:37:51,Mark
1,1,Good News About Hell (Transcript),Mark,Like…,1900-01-01 00:37:51,Devon
1,1,Good News About Hell (Transcript),Devon,You actually owe me this.,1900-01-01 00:37:53,Mark
1,1,Good News About Hell (Transcript),Mark,Do I?,1900-01-01 00:37:55,Devon
1,1,Good News About Hell (Transcript),Devon,Yep.,1900-01-01 00:37:55,Mark
1,1,Good News About Hell (Transcript),Devon,You remember that time when we were kids and I was a way better sibling than you?,1900-01-01 00:37:57,Mark
1,1,Good News About Hell (Transcript),Mark,Must have slipped my mind.,1900-01-01 00:38:00,Devon
1,1,Good News About Hell (Transcript),Devon,"Also, I know we’re nearing the anniversary, so I just thought maybe you’d wanna be around people.",1900-01-01 00:38:04,Mark
1,1,Good News About Hell (Transcript),Mark,Nope.,1900-01-01 00:38:10,Devon
1,1,Good News About Hell (Transcript),Devon,This is nice. When did you get it?,1900-01-01 00:38:13,Mark
1,1,Good News About Hell (Transcript),Mark,"Something from work, and they apologized.",1900-01-01 00:38:15,Devon
1,1,Good News About Hell (Transcript),Devon,They apologized. Thank God. Did they tack an explanation onto that apology?,1900-01-01 00:38:18,Mark
1,1,Good News About Hell (Transcript),Mark,It’s fine. Got a gift card.,1900-01-01 00:38:22,Devon
1,1,Good News About Hell (Transcript),Devon,You got a gift card. Where’s he going to?,1900-01-01 00:38:25,Mark
1,1,Good News About Hell (Transcript),Mark,I don’t know. Pip’s.,1900-01-01 00:38:29,Devon
1,1,Good News About Hell (Transcript),Devon,"Of course it’s Pip’s. Well, enjoy.",1900-01-01 00:38:31,Mark
1,1,Good News About Hell (Transcript),Mark,"I will, without you.",1900-01-01 00:38:34,Devon
1,1,Good News About Hell (Transcript),Ricken,There’s our captive.,1900-01-01 00:38:45,Mark
1,1,Good News About Hell (Transcript),Mark,"Hi, Rick.",1900-01-01 00:38:46,Ricken
1,1,Good News About Hell (Transcript),Ricken,"Ricken. Come on, it’s Ricken.",1900-01-01 00:38:46,Mark
1,1,Good News About Hell (Transcript),Ricken,"You, sir, look at peace.",1900-01-01 00:38:50,Mark
1,1,Good News About Hell (Transcript),Mark,You know.,1900-01-01 00:38:50,Ricken
1,1,Good News About Hell (Transcript),Mark,Okay.,1900-01-01 00:38:53,Devon
1,1,Good News About Hell (Transcript),Devon,"Hi, baby.",1900-01-01 00:38:53,Mark
1,1,Good News About Hell (Transcript),Ricken,Hi.,1900-01-01 00:38:54,Mark
1,1,Good News About Hell (Transcript),Patton,"No, what a lot of people overlook, I think, is that life is not food.",1900-01-01 00:38:56,Ricken
1,1,Good News About Hell (Transcript),Danise,Right.,1900-01-01 00:39:00,Patton
1,1,Good News About Hell (Transcript),Patton,"You’ve got life,",1900-01-01 00:39:00,Danise
1,1,Good News About Hell (Transcript),Patton,"this complex quality of sentience and activity. And then you’ve got food, which is what?",1900-01-01 00:39:02,Danise
1,1,Good News About Hell (Transcript),Ricken,"Yes, what is it?",1900-01-01 00:39:09,Patton
1,1,Good News About Hell (Transcript),Patton,Fuel.,1900-01-01 00:39:09,Ricken
1,1,Good News About Hell (Transcript),Patton,Calories. It’s not the same thing.,1900-01-01 00:39:11,Ricken
1,1,Good News About Hell (Transcript),Ricken,"Yes, that is spot on, Patton.",1900-01-01 00:39:13,Rebeck
1,1,Good News About Hell (Transcript),Rebeck,I definitely agree.,1900-01-01 00:39:13,Ricken
1,1,Good News About Hell (Transcript),Devon,"Though, if I’m…Sorry, Mark and my dad used to have “whiskey is life” carved on a flask.",1900-01-01 00:39:15,Ricken
1,1,Good News About Hell (Transcript),Mark,True.,1900-01-01 00:39:24,Devon
1,1,Good News About Hell (Transcript),Devon,It was low-hanging fruit.,1900-01-01 00:39:24,Mark
1,1,Good News About Hell (Transcript),Ricken,He did. He was a misdiagnosed alcoholic.,1900-01-01 00:39:26,Mark
1,1,Good News About Hell (Transcript),Danise,"Now, Mark, Ricken told Rebeck and me that you’re a former history professor.",1900-01-01 00:39:28,Ricken
1,1,Good News About Hell (Transcript),Mark,Yeah.,1900-01-01 00:39:32,Danise
1,1,Good News About Hell (Transcript),Danise,"So, I’m curious for your take on all of this. The food v life of it.",1900-01-01 00:39:33,Mark
1,1,Good News About Hell (Transcript),Mark,"Well, I’m not sure. I taught mostly about World War I.",1900-01-01 00:39:41,Patton
1,1,Good News About Hell (Transcript),Patton,"Okay. Well, I got one for you. I was just reading this think piece about the comparative levels of violence and warfare throughout history.",1900-01-01 00:39:44,Mark
1,1,Good News About Hell (Transcript),Ricken,Nerd alert.,1900-01-01 00:39:53,Patton
1,1,Good News About Hell (Transcript),Patton,"War porn, I know.",1900-01-01 00:39:54,Ricken
1,1,Good News About Hell (Transcript),Patton,"But anyway, in it, he said that the people actually called it the Great War. Apparently, it would have been a faux pas to have called it World War I.",1900-01-01 00:39:56,Ricken
1,1,Good News About Hell (Transcript),Ricken,Is that right?,1900-01-01 00:40:06,Mark
1,1,Good News About Hell (Transcript),Mark,"Well, you know, no one would’ve called it World War I ’cause World War II hadn’t happened yet.",1900-01-01 00:40:11,Ricken
1,1,Good News About Hell (Transcript),Danise,Wow.,1900-01-01 00:40:21,Ricken
1,1,Good News About Hell (Transcript),Ricken,Of course.,1900-01-01 00:40:21,Danise
1,1,Good News About Hell (Transcript),Patton,That’s absolutely right.,1900-01-01 00:40:23,Ricken
1,1,Good News About Hell (Transcript),Ricken,Duh.,1900-01-01 00:40:23,Patton
1,1,Good News About Hell (Transcript),Rebeck,That’s so true.,1900-01-01 00:40:25,Devon
1,1,Good News About Hell (Transcript),Devon,This is why we bring this guy.,1900-01-01 00:40:26,Rebeck
1,1,Good News About Hell (Transcript),Ricken,"Mark’s late wife, Gemma, was an educator as well. Russian literature.",1900-01-01 00:40:28,Devon
1,1,Good News About Hell (Transcript),Rebeck,I love literature.,1900-01-01 00:40:32,Ricken
1,1,Good News About Hell (Transcript),Ricken,Right?,1900-01-01 00:40:32,Rebeck
1,1,Good News About Hell (Transcript),Ricken,But Mark is a Lumon man now.,1900-01-01 00:40:35,Devon
1,1,Good News About Hell (Transcript),Devon,Ricken.,1900-01-01 00:40:37,Patton
1,1,Good News About Hell (Transcript),Patton,Really?,1900-01-01 00:40:37,Devon
1,1,Good News About Hell (Transcript),Mark,Yeah. About two years.,1900-01-01 00:40:39,Devon
1,1,Good News About Hell (Transcript),Rebeck,Do you design the medicines?,1900-01-01 00:40:41,Mark
1,1,Good News About Hell (Transcript),Mark,No.,1900-01-01 00:40:41,Rebeck
1,1,Good News About Hell (Transcript),Patton,I thought Lumon was more on the tech side of things.,1900-01-01 00:40:43,Rebeck
1,1,Good News About Hell (Transcript),Danise,They began in the 1800s.,1900-01-01 00:40:45,Ricken
1,1,Good News About Hell (Transcript),Ricken,Really?,1900-01-01 00:40:45,Danise
1,1,Good News About Hell (Transcript),Danise,"Topical salves, right?",1900-01-01 00:40:47,Ricken
1,1,Good News About Hell (Transcript),Rebeck,What don’t they make?,1900-01-01 00:40:49,Danise
1,1,Good News About Hell (Transcript),Mark,"Yeah, but I’m in the corporate archives division, so…",1900-01-01 00:40:51,Rebeck
1,1,Good News About Hell (Transcript),Patton,So you know all the dirty secrets.,1900-01-01 00:40:54,Mark
1,1,Good News About Hell (Transcript),Mark,"No, not really.",1900-01-01 00:40:57,Ricken
1,1,Good News About Hell (Transcript),Ricken,No.,1900-01-01 00:40:57,Mark
1,1,Good News About Hell (Transcript),Ricken,Mark’s work is sensitive enough as to require the severance procedure.,1900-01-01 00:40:59,Mark
1,1,Good News About Hell (Transcript),Danise,Well.,1900-01-01 00:41:07,Devon
1,1,Good News About Hell (Transcript),Danise,"That’s something, isn’t it?",1900-01-01 00:41:10,Devon
1,1,Good News About Hell (Transcript),Devon,"Yeah. It’s also, I think, something that’s his choice to tell people or not.",1900-01-01 00:41:14,Ricken
1,1,Good News About Hell (Transcript),Devon,"Right, Ricken?",1900-01-01 00:41:17,Ricken
1,1,Good News About Hell (Transcript),Ricken,"Oh, my God.",1900-01-01 00:41:17,Devon
1,1,Good News About Hell (Transcript),Mark,No. No.,1900-01-01 00:41:18,Ricken
1,1,Good News About Hell (Transcript),Ricken,"Oh, God, Mark.",1900-01-01 00:41:18,Mark
1,1,Good News About Hell (Transcript),Ricken,Please forgive me.,1900-01-01 00:41:20,Mark
1,1,Good News About Hell (Transcript),Mark,No. It’s okay. I don’t care.,1900-01-01 00:41:20,Ricken
1,1,Good News About Hell (Transcript),Ricken,My apologies.,1900-01-01 00:41:22,Danise
1,1,Good News About Hell (Transcript),Danise,"No, I think it’s fascinating.",1900-01-01 00:41:22,Ricken
1,1,Good News About Hell (Transcript),Danise,"I mean, I wish I could do it. I’d just always be thinking about, you know, the other one.",1900-01-01 00:41:25,Ricken
1,1,Good News About Hell (Transcript),Mark,"Well, there is no other one. It’s me. I do the job.",1900-01-01 00:41:34,Danise
1,1,Good News About Hell (Transcript),Danise,I just don’t grasp the visceral element. What does it feel like?,1900-01-01 00:41:40,Mark
1,1,Good News About Hell (Transcript),Patton,"Well, it’s simple. One’s memories are bifurcated, so when you’re not at work, you have no recollection of what it is you do there. Did I get that right, Mark?",1900-01-01 00:41:48,Danise
1,1,Good News About Hell (Transcript),Mark,"Well, it’s…",1900-01-01 00:41:56,Danise
1,1,Good News About Hell (Transcript),Danise,"So you walk in at 9:00 a.m.,",1900-01-01 00:41:56,Mark
1,1,Good News About Hell (Transcript),Danise,"and then suddenly it’s 5:00, and you’re leaving?",1900-01-01 00:41:59,Mark
1,1,Good News About Hell (Transcript),Mark,"Well, they stagger us a little, so…",1900-01-01 00:42:01,Danise
1,1,Good News About Hell (Transcript),Danise,They stagger you?,1900-01-01 00:42:01,Mark
1,1,Good News About Hell (Transcript),Patton,"And then, conversely, when you’re at work, you can’t access outside memories. So, in effect, that version of you is trapped there.",1900-01-01 00:42:04,Mark
1,1,Good News About Hell (Transcript),Ricken,Well…,1900-01-01 00:42:11,Patton
1,1,Good News About Hell (Transcript),Patton,"Well, I mean, not trapped, but…",1900-01-01 00:42:13,Mark
1,1,Good News About Hell (Transcript),Mark,But what?,1900-01-01 00:42:13,Patton
1,1,Good News About Hell (Transcript),Mark,"No, no. I’m curious. What were you gonna say? But not trapped, but what? What were you gonna say?",1900-01-01 00:42:20,Patton
1,1,Good News About Hell (Transcript),Danise,"So, I suppose we know where you fall on the congressional goings-on.",1900-01-01 00:42:32,Ricken
1,1,Good News About Hell (Transcript),Ricken,"Okay, I think we may be",1900-01-01 00:42:35,Devon
1,1,Good News About Hell (Transcript),Ricken,missing the point here.,1900-01-01 00:42:36,Devon
1,1,Good News About Hell (Transcript),Devon,Yeah.,1900-01-01 00:42:36,Ricken
1,1,Good News About Hell (Transcript),Ricken,"The point is that Mark made a decision. And that decision was controversial, ethically and socially. Morally. Scientifically. But, Mark, I stand behind you without reservation.",1900-01-01 00:42:39,Devon
1,1,Good News About Hell (Transcript),Danise,So well said.,1900-01-01 00:42:56,Ricken
1,1,Good News About Hell (Transcript),Ricken,Thank you.,1900-01-01 00:42:56,Danise
1,1,Good News About Hell (Transcript),Patton,Absolutely.,1900-01-01 00:42:58,Rebeck
1,1,Good News About Hell (Transcript),Rebeck,I definitely stand behind Mark.,1900-01-01 00:42:58,Patton
1,1,Good News About Hell (Transcript),Mark,Wow. Thank you. That’s very sweet.,1900-01-01 00:43:02,Patton
1,1,Good News About Hell (Transcript),Ricken,"Well, we’re at the point where, traditionally, I would say something like, “Dig in.” But I must say, I do think that the lack of food has allowed us to already do so on a much deeper level.",1900-01-01 00:43:07,Mark
1,1,Good News About Hell (Transcript),Patton,"Oh, yeah. No, absolutely.",1900-01-01 00:43:21,Ricken
1,1,Good News About Hell (Transcript),Ricken,Right?,1900-01-01 00:43:21,Patton
1,1,Good News About Hell (Transcript),Patton,"I was saying, my friend in Lima hasn’t had a food-based dinner event in…",1900-01-01 00:43:23,Ricken
1,1,Good News About Hell (Transcript),Devon,"If I give you $3,000, will you forgive me?",1900-01-01 00:43:27,Patton
1,1,Good News About Hell (Transcript),Mark,"Well, because your child is innocent of tonight’s atrocities, I’ll wait until after it’s born to murder you.",1900-01-01 00:43:31,Devon
1,1,Good News About Hell (Transcript),Devon,"Oh, my God. Here you go, buddy.",1900-01-01 00:43:40,Mark
1,1,Good News About Hell (Transcript),Mark,Thank you.,1900-01-01 00:43:46,Devon
1,1,Good News About Hell (Transcript),Devon,"Hey, how’s the good doctor therapy man with that weird little mustache?",1900-01-01 00:43:52,Mark
1,1,Good News About Hell (Transcript),Devon,You’re not going?,1900-01-01 00:44:01,Mark
1,1,Good News About Hell (Transcript),Mark,"Well, the work thing’s helped.",1900-01-01 00:44:04,Devon
1,1,Good News About Hell (Transcript),Devon,Yeah.,1900-01-01 00:44:08,Mark
1,1,Good News About Hell (Transcript),Devon,I’m proud of you for taking that job. I really am. And I think she would’ve been too. I know she would’ve been.,1900-01-01 00:44:10,Mark
1,1,Good News About Hell (Transcript),Devon,I just feel like forgetting about her for eight hours a day isn’t the same thing as healing.,1900-01-01 00:44:20,Mark
1,1,Good News About Hell (Transcript),Devon,"You wanna crash here, since you’re already here?",1900-01-01 00:44:34,Mark
1,1,Good News About Hell (Transcript),Mark,No.,1900-01-01 00:44:38,Devon
1,1,Good News About Hell (Transcript),Devon,Why?,1900-01-01 00:44:40,Mark
1,1,Good News About Hell (Transcript),Mark,Your house smells like pregnancy.,1900-01-01 00:44:41,Devon
